GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
5-2-12-005,005,පියංගල,பியங்கல,Piyangala,W/104/5,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-010,010,නුගේලන්ද උතුර,நுகேலந்த வடக்கு,Nugelanda North,W/104/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-015,015,නුගේලන්ද දකුණ,நுகேலந்த தெற்கு,Nugelanda South,W/104/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-020,020,බක්කිඇල්ල,பக்கிஎல்ல,Bakkiella,W/104,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-025,025,රජගලතැන්න දකුණ,றஜகலதென்ன தெற்கு,Rajagalathenna South,W/104/4,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-030,030,රජගලතැන්න උතුර,றஜகலதென்ன வடக்கு,Rajagalathenna North,W/104/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-035,035,ගොනාගොල්ල,கொனாகொல்ல,Gonagolla,W/104B/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-040,040,ගලපිටගල  බටහිර,கலபிடகல மேற்கு,Galapitagala West,W/104C/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-045,045,ගලපිටගල නැගෙනහිර,கலபிடகல கிழக்கு,Galapitagala East,W/104C,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-050,050,කොත්මලේ,கொத்மலே,Kothmale,W/104A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-055,055,මායාදුන්න,மாயாதுன்ன,Mayadunna,W/104A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-060,060,නවගිරියාව,நவகிரியாவ,Nawagiriyawa,W/104B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-065,065,බණ්ඩාරදූව,பண்டாரதூவ,Bandaradoowa,W/104B/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-070,070,ලාතුගල,லாதுகல,Lathugala,W/100/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-075,075,බොක්කබැද්ද,பொக்கபெத்த,Bokkabedda,W/100,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-080,080,කෙහොඹාන,கொஹொம்பான,Kohombana,W/102,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-085,085,වළගම්පුර,வலகம்புர,Walgampura,W/102/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-090,090,වැරැන්කැටගොඩ,வெரங்கெடகொட,Weeranketagoda,W/102A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-095,095,සේනාගමඋතුර,ஸேனாகம வடக்கு,Senagama North,W/102A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-100,100,සේනාගම දකුණ,சேனாகம உடக்கு,Senagama South,W/102A/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-105,105,ගෝනගල,கோனகல,Gonagala,W/104C/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-110,110,වෙහෙරගම නැගෙනහිර,வெஹெரகம கிழக்கு,Veheragama East,W/94A/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-115,115,වෙහෙරගම බටහිර,வெஹெரகம மேற்கு,Veheragama West,W/94A/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-120,120,ගැමුණුපුර,கெமுணுபுர,Gamunupura,W/94A/4,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-125,125,සියඔලාවැව,சியம்பலாவெவ,Siyambalawewa,W/94A/5,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-130,130,රජගම උතුර,றஜகம வடக்கு,Rajagama North,W/94A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-135,135,රජගම දකුණ,றஜகம தெற்கு,Rajagama South,W/94A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-140,140,සුහදගම උතුර,சுஹதகம வடக்கு,Suhadagama North,,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-145,145,සුහදගම දකුණ,சுஹதகம தேற்கு,Suhadagama South,W/93A/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-150,150,කුමාරිගම,குமாரிகம,Kumarigama,W/88B/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-155,155,කෝමාරිය,கோமாரிய,Komariya,W/88B/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-160,160,උදාගිරිගම බටහිර,உதாகிரிகம மேற்கு,Udagirigama West,W/88B/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-165,165,උදාගිරිගම නැගෙනහිර,உதாகிரிகம கிழக்கு,Udagirigama East,W/88B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-170,170,ගලහිටියාගොඩ,கலஹிட்டியாகொட,Galahitiyagoda,W/88A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-175,175,මහකණ්ඩිය,மஹகண்டிய,Mahakandiya,W/100A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-180,180,කහටගස්යාය,கஹடகஸ்யாய,Kahatagasyaya,W/100A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-185,185,වැලිකහගොල්ල,வெலிகஹகொல்ல,Welikahagolla,W/88A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-190,190,දෙමටමල්පැලැස්ස,தெமட்டமல்பெலஸ்ஸ,Dematamalpelessa,W/88A/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-195,195,උහන,உஹன,Uhana,W/88,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-200,200,උහන තිස්සපුර බටහිර,உகன திஸ்ஸபுர மேற்கு,Uhana Thissapura West,W/88/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-205,205,උහන තිස්සපුර නැගෙනහිර,உகன திஸ்ஸபுர கிழக்கு,Uhana Thissapura East,W/88/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-210,210,උදයපුර,உதயபுர,Udayapura,W/93A/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-215,215,සඳනදපුර,சத்தனதபுர,Sandanadapura,W/93A,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-220,220,වීරගොඩ උතුර,வீரகொட வடக்கு,Weeragoda North,W/93C/4,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-225,225,වීරගොඩ දකුණ,வீரகொட தெற்கு,Weeragoda South,W/93C/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-230,230,දඩයම්තලාව බටහිර,தடயம்தலாவ மேற்கு,Dadayamthalawa West,W/93B/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-235,235,දඩයම්තලාව නැගෙනහිර,தடயம்தலாவ இழக்கு,Dadayamthalawa East,W/93B,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-240,240,විජයපුර නැගෙනහිර,விஜயபுர இழக்கு,Vijayapura East,W/93B/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-245,245,විජයපුර බටහිර,விஜயபுர மேற்கு,Vijayapura West,W/93B/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-250,250,කුමුදුගම,குமுதுகம,Kumudugama,W/93C/2,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-255,255,රුහුණුගම,ருஹுனுகம,Ruhunugama,W/93C/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-260,260,බුද්ධංගල,புத்தங்கல,Buddhangala,W/93C,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
5-2-12-265,265,පාලම් කදවුර,பாலம்முகாம்,Bridge Camp,W/88/3,5: නැගෙනහිර/ கிழக்கு/ Eastern,2: අම්පාර/ அம்பா‍‍றை/ Ampara,12: උහන/ உஹண/ Uhana
