GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
4-4-09-075,075,උඩෛයාර්කඩකු දකුණ,உடையார்கட்டு தெற்கு,Udaiyarkaddu South,MUL/47,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-080,080,වල්ලිපුනම්,வள்ளிபுனம்,Vallipunam,MUL/45,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-085,085,වල්ලුවර්පුරම්,வள்ளுவர்புரம்,Valluvarpuram,MUL/53,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-090,090,විස්වමඩු නැගෙනහිර,விஸ்வமடு கிழக்கு,Visvamadu East,MUL/50,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-09-095,095,විස්වමඩු බටහිර,விஸ்வமடு மேற்கு,Visuvamadu West,MUL/49,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,9: පුදුකුඩියිරිප්පු/ புதுக்குடியிருப்பு/ Puthukudiyiruppu
4-4-12-005,005,අම්පකාමම්,அம்பகாமம்,Ampagamam,72,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-010,010,කණේෂපුරම්,கணேஷபுரம்,Ganesapuram,64,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-015,015,ඉන්දුපුරම්,இந்துபுரம்,Ithupuram,76,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-020,020,කනකරතිනපුරම්,கனகரத்தினபுரம்,Kanakaradnapuram,56,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
4-4-12-025,025,කරුවේලන්කණ්ඩල්,கருவேலன்கண்டல்,Karuvalankandal,66,4: උතුර/ வடக்கு/ Northern,4: මුලතිව්/ முல்லைத்தீவு/ Mullaitivu,12: ඔඩ්ඩුසුදාන්/ ஒட்டுச்சுட்டாண்/ Oddusuddan
