GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
4-5-09-155,155,තිරුවෛයාරු,திருவையாறு,Thiruvaiyaru,K/20,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-160,160,තිරුවෛයාරු බස්නාහිර,திருவையாறு மேற்கு,Thiruvaiyaru West,K/21,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-165,165,තොණ්ඩමාන් නගර්,தொண்டமான் நகர்,Thondamannagar,K/17,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-170,170,උරුතිරපුරම් නැගෙනහිර,உருத்திரபுரம் கிழக்கு,Uruthirapuram East,K/33,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-175,175,උරුතිපුරම් උතුර,உருத்திரபுரம் வடக்கு,Uruththiram puram North,K/ 32,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-180,180,උරුතිරපුරම් බස්නාහිර,உருத்திரபுரம் மேற்கு,Uruthirapuram West,K/34,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-185,185,උදයනගර් නැගෙනහිර,உதயநகர் கிழக்கு,Uthayanagar East,K/12,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-190,190,උදයනගර් බස්නාහිර,உதயநகர் மேற்கு,Uthayanagar West,K/13,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-195,195,උට්ටුපුලම්,ஊற்றுப்புலம்,Uttupulam,K/36,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
4-5-09-200,200,වඩ්ඩකච්චි,வட்டக்கச்சி,Vaddakachchi,K/38,4: උතුර/ வடக்கு/ Northern,5: කිලිනොච්චි/ கிளி‎‎நொச்சி/ Kilinochchi,9: කරච්චි/ கரைச்சி/ Karachchi
