GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
9-1-06-165,165,කාහේන්ගම,காஹேன்கம,Kahengama,154A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-170,170,පාතගම,பாதகம,Pathagama,155D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-175,175,තෙප්පනාව පහලගම,தெப்பனாவ பஹலகம,Theppanawa Pahalagama,156B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-180,180,කිතුල්පෙ,கிதுல்பே,Kithulpe,155A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-185,185,කාහේන්ගම  බටහිර,காஹேன்கம் மேற்கு,Kahengama West,154D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-190,190,කොස්ගොඩ,கொஸ்கொட,Kosgoda,154E,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-06-195,195,ගාලුකාගම,காலுகாகம,Galukagama,154C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,6: කුරුවිට/ குருவிட/ Kuruvita
9-1-09-005,005,එල්ලාවල,எல்லாவல,Ellawala,147,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-010,010,දෙහෙරගොඩ,தஹெர‎கொட,Deheragoda,147B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-015,015,කනුග්ගල්ල,கனுக்கல்ல,Kanuggalla,147C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-020,020,එල්ලාවල   පහලගම,எல்லாவல பஹலகம,Ellawala Pahalagama,147A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-025,025,මුදුන්කොටුව,முதுன்கொடுவ,Mudunkotuwa,149,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-030,030,අකුරණ,அக்குரணை,Akurana,149B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-035,035,කිරිඇල්ල,கிரிஎல்ல,Kiriella,145,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-040,040,හන්දුන්කන්ද,ஹந்துன்கந்த,Handukanda,145D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-045,045,එපිටවල,எப்பிட்டவல,Epitawala,145A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-050,050,මුණසිංහපුර,முணசிங்கபுர,Munasinghepura,145C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-055,055,යටිපවිව,யடிபவ்வ,Yatipawwa,144,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-060,060,ඇල්ලගාව,எல்லகாவ,Ellagawa,144A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-065,065,ඉඩන්ගොඩ,இடன்கொட,Idangoda,145B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-070,070,මාටුවාගල,மட்டுவாகல,Matuwagala,149A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-075,075,දොඩම්පෙ බටහිර,தொடம்ப மேற்கு,Dodampe West,150A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-080,080,දොඩම්පෙ,தொடம்பே,Dodampe,150,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
9-1-09-085,085,හොලීපිටිය,கொலிபிட்டிய,Holeepitiya,150B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,1: රත්නපුර/ இரத்திணபுரி/ Ratnapura,9: කිරිඇල්ල/ கிரிஎல்ல/ Kiriella
