GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
9-2-03-265,265,දළුග්ගල,தலுக்கல,Daluggala,08J,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-270,270,මොට්ටප්පුලිය,மொட்டப்புலிய,Mottappuliya,08K,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-275,275,කුරෙම්පොල,கூரெம்பொல,Koorempola,10B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-280,280,හල්පිටිය,ஹல்பிடிய,Halpitiya,11A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-285,285,නාරම්බැද්ද නැගෙනහිර,நாரம்பெத்த கிழக்கு,Narambedda East,11D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-290,290,නාරම්බැද්ද බටහිර,நாரம்பெத்த மேற்கு,Narambedda West,11C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-295,295,මරුක් වතුර,மாருக் வதுர,Maruk wathura,75D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-300,300,ඉඹුල්ගස්දෙනිය,இம்புல்கஸ்தெணிய,Imbulgasdeniya,75C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-305,305,අඹුවන්ගල,அம்புவன்ஹல,Ambuwangala,75B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-310,310,කෙසෙල්වතුගොඩ,கெசெல்வதுகொட,Keselwathugoda,75A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-315,315,දුනුකේවල,துனுகேவல,Dunukewala,11B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-320,320,වඩුවාදෙනිය,வடுவாதெனிய,Waduwadeniya,11G,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-325,325,හිරිවඩුන්න,ஹிரிவடுன்ன,Hiriwadunna,11E,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-330,330,බතමුරේ,பதமுரே,Bathambure,10A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-335,335,කොත්තන වත්ත,கொத்தன வத்த,Koththana Watta,09D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-340,340,කොටගම,கொடகம,Kotagama,09A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-345,345,කිරිවන්දෙනිය,கிரிவன்தெணிய,Kiriwandeniya,09,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-350,350,නැටියපාන,நெடியபான,Netiyapana,21C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-355,355,උඩුගම ගොන්දෑවල,உடுகம /ஹொன்தாவெல,Udugama Gondawala,21B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-360,360,පත්තම්පිටිය,பத்தம்பிடிய,Paththampitiya,22C,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-365,365,යටිවල්දෙනිය,யடிவல்தெனிய,Yatiwaldeniya,22B,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-370,370,හේනේපොළ,ஹேனேபொல,Henepola,22E,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-375,375,දිගන කන්ද,தீகன கந்த,Digana Kanda,22D,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
9-2-03-380,380,ගංගොඩ,கங்கொட,Gangoda,22A,9: සබරගමුව/ சபரகமுவ/ Sabaragamuwa,2: කෑගල්ල/ ‍‎‍‍‍கேகா‍லை/ Kegalle,3: රඹුක්කන/ ரம்புக்கணை/ Rambukkana
