GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
8-1-06-115,115,පෙතියා‍ගොඩ,‎பெதியா‎கொட,Pethiyagoda,11A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-120,120,රිදීමාලියද්ද දකුණ,ரிதீமாலியத்த ‎தெற்கு,Rideemaliyadda South,11B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-125,125,රිදීමාලියද්ද උතුර,ரிதீமாலியத்த வடக்கு,Rideemaliyadda North,11,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-130,130,ඌරණිය,ஊரணிய,Uraniya,11C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-135,135,කොටතලාව,‎கொட்டதலாவ,Kotathalawa,5,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-140,140,ආඳාඋල්පත,ஆந்தாஉல்‎பொத,Andaulapatha,5A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-145,145,ගමකුඹුර දකුණ,கமகும்புர ‎தெற்கு,Gamakumbura South,6F,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-150,150,අභයපුර,அபயபுர,Abhayapura,2H,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-155,155,දික්කැන්දයාය,திக்‎கெந்தயாய,Dikkendayaya,6D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-160,160,පහලඔයගම,பஹலஓயகம,Pahalaoyagama,5B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-165,165,බුබුල,புபுல,Bubula,13B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-170,170,රිටිගහඅරාව,ரிட்டிகஹஅராவ,Ritigahaarawa,12,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-175,175,කන්දේගම,கந்‎‎தெகம,Kandegama,12A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-180,180,මහගම,மஹகம,Mahagama,13,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-185,185,කුරුවිතැන්න,குருவித்‎தெண்ண,Kuruvithenna,13A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-190,190,දීකිරිගොල්ල,தீகிரி‎கொல்ல,Deekirigolla,14A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-195,195,පින්නගොල්ල,பிண்ண‎கொல்ல,Pinnagolla,14,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-200,200,අරාව,அராவ,Arawa,15,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-205,205,දික්යාය,திக்யாய,Dikyaya,15A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-06-210,210,දියකොබල,திய‎கொம்பல,Diyakombala,11D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,6: රිදීමාලියද්ද/ ரிதீமாலியத்த/ Rideemaliyadda
8-1-09-005,005,කරමැටිය,கர‎மெட்டிய,Karametiya,22D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-010,010,බලගොල්ල,பர‎கொல்ல,Balagolla,22A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-015,015,අග්ගලාඋල්පොත,அக்கலாஉல்பத,Aggalaulpotha,22C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-020,020,කරඳගහමඩ,கரந்தகஹ‎மெத,Karandagahamada,22B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-025,025,පොල්ගහඅ‍රාව,‎பொல்கஹஅராவ,Polgahaarawa,22E,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-030,030,පොල්වත්ත,‎பொல்வத்த,Polwatta,16D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-035,035,වටගොම්මන,வத்த‎கொம்மண,Watagommana,16E,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-040,040,රෝබේරිය,‎‍ரோ‎பெரிய,Roberiya,18F,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-045,045,පිටමාරුව,பிடமாறுவ,Pitamaruwa,16A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-050,050,වැවතැන්න,‎வெ‍வே‎‎தெண்ண,Wewathenna,16B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-055,055,ඇල්ලන්ද,எல்லந்த,Ellanda,16C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-060,060,කළුගහකඳුර,களுகஹகந்துர,Kalugahakandura,16,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-065,065,කෝමාරික,‍கோமாரிகா,Komarika,22F,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-070,070,අකුරුකඩුව,அக்குருகடுவ,Akurukaduwa,22G,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-075,075,මීගහකිවුල,மீகஹகிவுல,Meegahakivula,22,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-080,080,තල්දෙන,தல்‎தெண,Thaldena,23,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-085,085,කොහාන,‎கொ‎ஹொண,Kohana,23C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-090,090,කැටවත්ත,‎கெடவத்த,Ketawatta,21A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-095,095,මොරහෙළ,‎மொர‎ஹெல,Morahela,21,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-09-100,100,හුණුකැටපිටිය,ஹுணு‎கெடபிடிய,Hunuketapitiya,23B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,9: මීගහකිවුල/ மீகஹகிவுல/ Meegahakivula
8-1-12-005,005,මහකැලේ,மஹ‎கெ‍லே,Mahakele,31F,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-010,010,බදුළුඔය බටහිර,பதுலுஓய ‍மேற்கு,Badulluoya West,31A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-015,015,කන්දකැපූ උල්පොත,கந்த‎கெப்பு உல்பத்த,Kandakepu Ulpotha,31D,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-020,020,හැවන්දාන,‎ஹெவன்தான,Hevandana,31C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-025,025,මහතැන්න,மஹ‎தென்ன,Mahathenna,30C,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-030,030,බදුළුඔය නැගෙනහිර,பதுலுஓய கிழக்கு,Baduluoya East,30A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-035,035,කන්දකැටිය,கந்த‎கெட்டிய,Kandaketiya,31B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-040,040,වෙලඔය,‎வெலஓய,Welaoya,31E,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-045,045,කිවුලේ‍ගෙදර,கிவு‎லெ‎கெதர,Kivulegedara,31G,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-050,050,කිරිවෙහෙර,கிரி‎வெஹர,Kirivehera,31H,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-055,055,වැවතැන්න,‎வெவ‎தென்ன,Wewathenna,30B,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-060,060,මාලියද්ද,மாலியத்த,Maliyadda,30,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-065,065,පල්ලේවෙල,பல்‍லே‎வெல,Pallewela,31,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
8-1-12-070,070,මුඩගමුව,முடகமுவ,Mudagamuwa,32A,8: ඌව/ ஊவா/ Uva,1: බදුල්ල/ பது‍ளை/ Badulla,12: කන්දකැටිය/ கந்த‎கெட்டிய/ Kandaketiya
