GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
8-2-09-095,095,මොණරවාන,‎மொணராவண,Monarawana,108A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-100,100,මෑල්ලගම,‎மேல்‍லகம,Mellagama,111B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-105,105,තඹාන,தம்பான,Thambana,111C,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-110,110,තිඹිරිය,திம்பிரிய,Thimbiriya,110E,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-115,115,මැදගම,‎மெதகம,Medagama,110D,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-120,120,ඇල්හේන,எல்‍ஹேன,Elhena,109A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-125,125,පිටදෙනිය,பிட‎தெனிய,Pitadeniya,110B,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-130,130,කින්නරබෝව,கின்னரப்போவ,Kinnaraboowa,110I,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-135,135,ඉලුක්කුඹුර,இலுக்கும்புற,Ilukkumbura,110F,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
8-2-09-140,140,බකිණිගහවෙල,பகினிகஹ‎வெல,Bakinigahawela,110A,8: ඌව/ ஊவா/ Uva,2: මොනරාගල/ ‎மொணராக‍லை/ Moneragala,9: මැදගම/ ‎மெதகம/ Medagama
