GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
3-1-03-215,215,මොරගොඩ,மொறகொட,Moragoda,13A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-220,220,රන්තොටුවිල,ரன்தொட்டுவில,Ranthotuwila,13,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-225,225,මාලවල,மாலவல,Malawala,13B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-230,230,ඉහල මාලවල,இஹல மாலவல,Ihala Malawala,40D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-235,235,කොටුව බැන්ද හේන,கொடுவபெந்தஹேன,Kotuwabendahena,40A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-240,240,කුඩා ඌරගහ,குடா ஊரகஹ,Kuda Uragaha,40C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-245,245,මහ ඌරගහ,மஹ ஊரகஹ,Maha Uragaha,40,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-250,250,දෙල්කබලගොඩ,தெல்கபலகொட,Delkabalagoda,40E,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-03-255,255,හිපන්වත්ත,ஹிபன்வத்த,Hipanwatta,40B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,3: බෙන්තොට/ ‎பெந்தொட்டை/ Benthota
3-1-06-005,005,දුවේමෝදර,துவேமோதர,Doowemodara,15,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-010,010,නානතොට පළාත,நாநதொட்ட பலாத்த,Nanathota Palatha,16D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-015,015,පැලෑගස්පළාත,பெலேகஸ் பலாத்த,pelegaspalatha,16A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-020,020,වතුරවෙල,வதுரவெல,Wathurawela,16B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-025,025,බොරළුකැටිය,பொரலுகெடிய,Boraluketiya,16C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-030,030,පතිරාජ ‍පෙදෙස,பதிராஜ பெதெஸ,Pathiraja Pedesa,24D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-035,035,පොල් අතු පළාත,பொலது பலாத,Polathu Palatha,24A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-040,040,කටුවිල,கடுவில,Katuvila,24B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-045,045,මහපිටිය,மஹபிடிய,Mahapitiya,17B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-050,050,නාපේ,நாபே,Nape,16,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-055,055,කුඩාගොඩගම,குடாகொடகம,Kudagodagama,17C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-060,060,හෑගල්ල - පියගම,ஹேகல்ல - பியகம,Hegalla - Piyagama,17,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-065,065,ගොඩපිටිය,கொடபிடி,Godapitiya,17D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-070,070,කොස්ගොඩ,கொஸ்கொட,Kosgoda,17A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-075,075,අහුන්ගල්ල,அஹுங்கல்ல,Ahungalla,18,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-085,085,බෝගහපිටිය,போகஹபிடிய,Bogahapitiya,24C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-090,090,ගල්වෙහෙර,கல்வெஹெர,Galvehera,24,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-095,095,පතිරාජගම,பதிராஜகம,Pathirajagama,24E,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-100,100,මාදූව,மாதூவ,Madoowa,23,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-105,105,කදිරගොන්න,கதிரகொன்ன,Kadiragonna,19C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-110,110,මාකුඹුර,மஹகும்புர,Makumbura,19B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-115,115,වතුරේගම,வதுரேகம,Wathuregama,19A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-120,120,වැල්ලබඩ,வெல்லபட,Wellabada,19,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-125,125,පාතේගම්ගොඩ,பாதேகம்கொடை,Pathegamgoda,20A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-130,130,වැලිවතුගොඩ,வெலிவதுகொடை,Weliwathugoda,21A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-135,135,බ්‍රාහ්මණවත්ත උතුර,பிராஹ்மனவத்தை வடக்கு,Brahmanawatta North,20,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-140,140,බ්‍රාහ්මණවත්ත දකුණ,பிராஹ்மனவத்தை தெற்கு,Brahmanawatta South,20B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-145,145,ගල්මන්ගොඩ,கல்மன்கொடை,Galmangoda,21,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-150,150,වඳදූව,வந்ததுவ,Wandadoowa,90,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-155,155,හීනටිය උතුර,ஹீனடிய வடக்கு,Heenatiya North,21B,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-160,160,මහලදූව,மஹல்லதுவை,Mahaladoowa,21D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-165,165,සීනිගොඩ,ஸீனிகொடை,Seenigoda,87D,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-170,170,හීනටිය දකුණ,ஹீனடிய தெற்கு,Heenatiya South,21C,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-175,175,මහකරාව,மஹகராவ,Mahakarawa,90A,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-180,180,ඇලතොට,எலத்தொட்டை,Elathota,21E,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
3-1-06-185,185,බළපිටිය,பலப்பிட்டிய,Balapitiya,89,3: දකුණ/ தெற்கு/ Southern,1: ගාල්ල/ காலி/ Galle,6: බලපිටිය/ பலபிட்டிய/ Balapitiya
