GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
1-2-06-165,165,කිඹුලාපිටිය  දකුණ,கிம்புலாபிட்டிய ‎தெற்கு,Kimbulapitiya South,92,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-170,170,කිඹුලාපිටිය  මධ්‍යම,மத்திய கிம்புலாபிட்டிய,Kimbulapitiya Central,92C,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-175,175,ආඬිඅම්බලම බටහිර,ஆடியம்பலம ‍மேற்கு,Andiambalama West,155,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-180,180,වල්පොල,வல்‎‎பொல,Walpola,155A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-185,185,ආඬිඅම්බලම නැගෙනහිර,ஆடியம்பலம கிழக்கு,Andiambalama East,155B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-190,190,දැවමොට්ටාව,‍‎‍தெவ‎மொட்டாவ,Dewamottawa,154,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-195,195,කෝවින්න,‍‎‍கோவின்ன,Kovinna,151,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-200,200,ඇවරිවත්ත,எவரிவத்தை,Evariwatta,149,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-205,205,ගුවන් හමුදා කඳවුර,விமானப்படை முகாம்,Air Force Camp,150,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-210,210,කුරණ කටුනායක,குரண  கட்டுநாயக்கா மேற்கு,Kurana Katunayaka Central,142B,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-215,215,කුරණ කටුනායක,குரண கட்டுநாயக வடக்கு,Kurana Katunayaka,142,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-220,220,කුරණ කටුනායක දකුණ,குரண கட்டுநாயக ‎தெற்கு,Kurana Katunayaka South,142A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-225,225,කටුනායක උතුර,கட்டுநாயக வடக்கு,Katunayaka North,143,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-230,230,කටුනායක දකුණ,கட்டுநாயக  ‎தெற்கு,Katunayaka South,143A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-235,235,වලානගොඩ,வளாண‎கொட,Walanagoda,152A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-240,240,කලහපිටිය,களஹபிட்டிய,Kalahapitiya,154A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-245,245,මඩවල,மடவல,Madawala,152,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-250,250,මුතුවාඩිය,முதுவாடிய,Muthuwadiya,201,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-255,255,ලියනගේමුල්ල උතුර,லியண‍கேமுல்ல வடக்கு,Liyanagemulla North,144A,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-260,260,ලියනගේමුල්ල දකුණ,லியண‍கேமுல்ல ‎தெற்கு,Liyanagemulla South,144,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-265,265,අමන්දොළුව,அமந்‎தொலுவ,Amandoluwa,148,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
1-2-06-270,270,තැම්පල,‎தெம்பல,Thampala,200,1: බස්නාහිර/ மேற்கு/ Western,2: ගම්පහ/ கம்‍‍‎ப‍‍ஹா/ Gampaha,6: කටාන/ கட்டான/ Katana
