GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
5-1-12-025,025,මාවඩිවෙම්බු 2,மாவடிவேம்பு 2,Mavadivembu 2,197E,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-030,030,මාවඩිවෙම්බු 1,மாவடிவேம்பு  1,Mavadivembu I,197A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-035,035,කළුවන්කර්නි 1,களுவன்கேணி I,Kaluvankerny I,198,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-040,040,කළුවන්කර්නි 2,களுவன்கேணி - 2,Kaluwankerny 2,198A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-045,045,තලවායි,தளவாய்,Thalavai,193,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-050,050,අයියන්කේණි,ஜயங்கேணி,Iyankerny,193C,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-055,055,කොම්මාතුරයි උතුර,கொம்மாதுறை வடக்கு,Kommathurai North,196B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-060,060,පලච්චෝලයි,பலாச்சோலை,Palachcholai,197C,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-065,065,වන්තාරුමූලයි නැගෙනහිර,வந்தாறுமூலை கிழக்கு,Vantharumoolai East,197,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-070,070,වන්තාරුමූලයි බටහිර,வந்தாறுமூலை மேற்கு,Vantharumoolai West,197B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
